flight_id,airline,origin,destination,departure_hour,distance_km,nb_passengers,weather_score,runway_congestion,aircraft_age_years,delay_minutes,severe_delay
FL01616,EasyJet,CDG,MAD,13,2794.4,144,,0.126,12,27.1,0
FL01617,EasyJet,CDG,FCO,0,3301.9,105,4.6,0.898,14,23.7,0
FL01618,Lufthansa,LHR,FRA,8,3012.4,320,5.5,0.611,24,28.1,0
FL01619,Ryanair,CDG,LHR,2,1853.5,344,7.2,0.24,5,24.7,0
FL01620,British,FRA,CDG,15,510.9,259,6.8,0.059,4,9.6,0
FL01621,British,FRA,CDG,19,869.6,317,2.0,0.086,6,2.8,0
FL01622,AirFrance,FCO,FRA,7,3330.4,305,,0.2,2,38.3,1
FL01623,EasyJet,CDG,AMS,18,1304.5,87,,0.906,21,60.3,1
FL01624,Ryanair,AMS,FRA,22,1237.7,152,5.7,0.555,7,30.3,1
FL01625,EasyJet,FRA,LHR,19,1122.7,321,4.7,0.959,24,21.3,0
FL01626,EasyJet,LHR,MAD,17,564.5,116,,0.154,25,18.7,0
FL01627,British,FCO,AMS,12,1009.7,173,9.0,0.882,24,12.7,0
FL01628,Lufthansa,FRA,LHR,13,1995.8,287,9.8,0.745,15,39.8,1
FL01629,Lufthansa,AMS,FCO,7,3467.1,208,9.4,0.547,6,12.6,0
FL01630,Ryanair,MAD,LHR,17,451.8,251,,0.927,23,56.4,1
FL01631,AirFrance,MAD,FRA,14,2283.6,260,9.6,0.565,24,25.2,0
FL01632,British,FRA,MAD,3,436.0,238,7.0,0.889,4,-4.9,0
FL01633,AirFrance,CDG,AMS,16,3312.5,128,7.2,0.805,23,60.4,1
FL01634,AirFrance,FCO,LHR,5,2328.3,287,4.3,0.818,9,11.6,0
FL01635,AirFrance,FCO,LHR,0,3157.5,149,9.1,0.9,12,31.1,1
FL01636,Lufthansa,MAD,CDG,2,1322.4,252,7.5,0.879,21,18.7,0
FL01637,British,FRA,AMS,20,3149.9,253,,0.956,16,46.9,1
FL01638,Lufthansa,LHR,AMS,19,2062.4,261,6.3,0.028,8,35.9,1
FL01639,AirFrance,CDG,LHR,12,1221.1,190,8.0,,23,20.0,0
FL01640,Ryanair,FRA,LHR,1,3110.5,299,,0.972,10,22.4,0
FL01641,AirFrance,CDG,FCO,9,2306.0,128,9.9,0.615,6,32.8,1
FL01642,Lufthansa,FRA,FCO,10,768.8,265,1.3,0.487,19,24.1,0
FL01643,AirFrance,FCO,CDG,12,2127.8,110,4.5,0.263,25,3.8,0
FL01644,EasyJet,AMS,FRA,22,2476.7,191,6.1,0.581,12,-7.5,0
FL01645,Lufthansa,CDG,LHR,12,1870.5,273,8.6,0.008,6,-21.5,0
FL01646,AirFrance,MAD,LHR,12,1301.9,146,2.7,0.537,6,-4.8,0
FL01647,British,CDG,FRA,21,3330.5,156,3.0,0.095,1,29.5,0
FL01648,AirFrance,FCO,MAD,21,448.5,205,,0.541,14,3.6,0
FL01649,British,FRA,LHR,0,784.7,139,4.5,0.136,1,2.6,0
FL01650,EasyJet,FRA,FCO,17,2827.9,310,6.1,0.171,24,56.9,1
FL01651,British,MAD,FRA,5,1564.8,198,3.2,0.882,1,55.3,1
FL01652,Ryanair,FRA,FCO,5,548.8,316,9.0,0.126,15,5.9,0
FL01653,AirFrance,CDG,MAD,5,1022.1,83,4.9,0.099,20,7.7,0
FL01654,Ryanair,AMS,CDG,16,2133.1,330,7.2,0.434,25,-0.1,0
FL01655,AirFrance,AMS,MAD,6,2013.7,250,1.7,0.313,24,-35.4,0
FL01656,Lufthansa,FCO,CDG,12,2079.2,102,7.8,0.917,16,40.2,1
FL01657,British,FCO,AMS,6,514.9,272,2.4,0.48,6,36.7,1
FL01658,Ryanair,CDG,LHR,16,741.9,324,1.5,0.615,18,16.0,0
FL01659,Lufthansa,FCO,LHR,4,2420.0,159,,0.279,9,-12.8,0
FL01660,British,FCO,CDG,2,1648.7,264,7.4,0.673,24,-23.5,0
FL01661,AirFrance,LHR,CDG,20,965.1,105,7.4,0.852,5,18.9,0
FL01662,Lufthansa,FCO,CDG,7,1493.4,179,,0.131,3,-8.7,0
FL01663,EasyJet,FRA,CDG,13,1111.1,180,,0.057,23,14.8,0
FL01664,EasyJet,MAD,AMS,11,1573.2,129,3.0,0.684,21,12.5,0
FL01665,Lufthansa,AMS,CDG,13,2484.4,117,4.4,0.861,6,-29.3,0
FL01666,Lufthansa,CDG,LHR,8,1093.4,221,4.5,0.567,7,-10.8,0
FL01667,AirFrance,MAD,AMS,0,1903.5,267,9.0,0.418,13,-30.5,0
FL01668,AirFrance,MAD,LHR,22,1560.8,158,5.6,0.362,10,20.3,0
FL01669,British,FRA,MAD,9,2399.3,305,4.5,0.306,25,16.7,0
FL01670,EasyJet,FRA,CDG,9,2371.1,272,2.7,0.385,14,46.5,1
FL01671,AirFrance,CDG,MAD,4,1118.3,290,9.3,0.941,18,18.4,0
FL01672,Lufthansa,CDG,FCO,16,2335.9,100,5.4,0.95,20,6.5,0
FL01673,AirFrance,FCO,AMS,13,772.1,202,9.2,0.658,19,2.0,0
FL01674,Lufthansa,AMS,FRA,7,3139.6,224,9.8,0.366,2,2.2,0
FL01675,Ryanair,AMS,LHR,7,1085.7,183,1.3,0.078,23,69.6,1
FL01676,British,MAD,AMS,0,1496.4,216,5.2,0.916,19,-16.9,0
FL01677,Ryanair,MAD,FRA,14,1584.4,217,9.5,0.336,7,3.2,0
FL01678,Ryanair,AMS,MAD,8,1557.7,337,8.3,0.906,5,54.2,1
FL01679,AirFrance,LHR,MAD,9,1483.8,84,9.3,0.917,10,-20.9,0
FL01680,Lufthansa,MAD,FCO,4,1333.9,270,4.6,0.182,8,7.7,0
FL01681,AirFrance,MAD,FRA,4,1066.7,140,4.5,0.286,22,44.7,1
FL01682,British,LHR,FRA,5,3311.1,139,3.9,0.718,2,34.6,1
FL01683,EasyJet,AMS,MAD,7,2404.9,314,9.6,0.018,18,-4.7,0
FL01684,EasyJet,AMS,FRA,5,754.7,141,7.6,0.916,18,-7.1,0
FL01685,Ryanair,FRA,LHR,6,1460.8,223,2.6,0.505,15,32.0,1
FL01686,EasyJet,CDG,LHR,15,920.8,163,9.4,0.692,14,58.1,1
FL01687,Ryanair,FCO,LHR,7,3195.8,316,6.2,0.324,7,25.7,0
FL01688,Ryanair,CDG,LHR,20,2540.9,158,9.4,,12,16.9,0
FL01689,Ryanair,FCO,AMS,21,3449.1,98,,0.856,6,28.8,0
FL01690,Lufthansa,FRA,AMS,21,3009.4,179,1.2,0.968,23,35.9,1
FL01691,AirFrance,LHR,AMS,16,2879.6,124,2.5,,4,41.2,1
FL01692,Ryanair,FCO,LHR,16,2781.8,170,1.2,0.576,21,68.1,1
FL01693,EasyJet,LHR,MAD,4,2601.2,260,8.7,0.91,5,42.4,1
FL01694,EasyJet,LHR,FCO,6,3159.6,169,,0.474,23,41.2,1
FL01695,Lufthansa,FRA,LHR,4,1025.2,298,4.2,,13,16.6,0
FL01696,EasyJet,CDG,FCO,5,1545.1,334,2.1,0.158,7,34.3,1
FL01697,EasyJet,CDG,LHR,0,1872.5,159,4.2,0.824,18,36.1,1
FL01698,British,FCO,LHR,22,586.8,332,8.6,0.707,9,88.2,1
FL01699,British,FRA,AMS,15,941.0,306,2.2,0.97,7,115.7,1
FL01700,Lufthansa,LHR,FCO,0,2331.2,229,2.4,0.67,24,22.0,0
FL01701,British,LHR,FRA,5,2649.6,261,4.4,0.618,11,18.8,0
FL01702,EasyJet,LHR,AMS,7,513.3,138,3.4,0.492,4,75.4,1
FL01703,Lufthansa,CDG,AMS,21,1308.8,236,6.9,0.014,22,48.9,1
FL01704,Lufthansa,MAD,CDG,16,2810.5,284,8.5,0.365,3,28.8,0
FL01705,Ryanair,FCO,FRA,15,444.1,243,1.7,0.626,3,17.1,0
FL01706,Ryanair,CDG,LHR,18,2752.6,255,3.4,0.671,19,64.5,1
FL01707,EasyJet,AMS,LHR,18,1327.3,334,2.7,0.001,5,55.1,1
FL01708,Lufthansa,FCO,CDG,2,2292.8,334,7.6,0.307,7,11.7,0
FL01709,British,LHR,AMS,19,1591.3,312,6.1,0.216,6,-27.3,0
FL01710,Lufthansa,CDG,FCO,5,721.9,279,1.3,0.695,17,53.6,1
FL01711,British,AMS,MAD,20,2043.0,260,6.7,0.631,19,41.3,1
FL01712,Ryanair,LHR,CDG,19,593.4,275,2.7,0.672,19,22.3,0
FL01713,Ryanair,LHR,FRA,3,763.1,161,1.6,0.775,16,57.1,1
FL01714,Ryanair,AMS,MAD,9,1835.8,105,,0.561,13,-3.6,0
FL01715,Ryanair,FRA,FCO,21,2740.0,334,6.2,0.923,3,15.3,0
FL01716,Ryanair,MAD,CDG,8,3045.3,96,,0.315,8,33.1,1
FL01717,EasyJet,LHR,CDG,18,2665.2,219,6.5,0.441,4,43.9,1
FL01718,Ryanair,LHR,FCO,22,1516.5,244,7.3,0.719,6,8.3,0
FL01719,Ryanair,FRA,CDG,5,1992.9,316,2.9,0.987,11,8.0,0
FL01720,British,AMS,FCO,10,2257.5,258,4.7,0.299,11,-26.6,0
FL01721,Ryanair,FRA,LHR,9,2568.9,117,3.7,0.569,20,-0.4,0
FL01722,Lufthansa,FCO,FRA,8,2150.6,225,8.9,0.264,17,-2.2,0
FL01723,British,LHR,FRA,7,452.8,248,2.2,0.724,7,92.1,1
FL01724,British,FCO,AMS,18,3046.0,218,2.4,0.998,25,52.3,1
FL01725,British,MAD,LHR,1,2512.1,138,7.9,0.301,17,-1.9,0
FL01726,EasyJet,FRA,MAD,15,2861.1,147,2.1,0.043,9,46.8,1
FL01727,British,MAD,FRA,12,3272.5,155,3.0,,1,55.8,1
FL01728,Ryanair,CDG,FRA,3,952.9,316,4.5,0.707,13,61.7,1
FL01729,Lufthansa,FRA,FCO,10,2309.6,321,6.0,0.806,19,-21.4,0
FL01730,Ryanair,FCO,FRA,17,1254.7,212,4.6,0.072,18,-13.2,0
FL01731,British,FRA,CDG,6,1249.2,173,4.7,0.741,2,35.3,1
FL01732,EasyJet,FRA,LHR,8,1601.0,135,,0.451,19,7.2,0
FL01733,EasyJet,AMS,MAD,17,2959.8,96,9.1,0.314,23,45.9,1
FL01734,Ryanair,MAD,FCO,1,789.6,125,9.8,0.286,15,-4.5,0
FL01735,Ryanair,LHR,CDG,9,965.1,243,,0.794,12,44.1,1
FL01736,British,AMS,FRA,13,1550.7,172,4.0,0.922,6,20.1,0
FL01737,Lufthansa,LHR,FRA,16,3480.9,199,,,11,-52.8,0
FL01738,Lufthansa,LHR,CDG,7,370.3,181,5.2,,23,64.9,1
FL01739,AirFrance,FCO,MAD,14,1468.6,85,4.8,0.61,12,10.1,0
FL01740,AirFrance,LHR,MAD,20,1484.6,108,9.1,0.735,18,3.2,0
FL01741,Ryanair,MAD,LHR,7,392.9,218,9.6,0.127,10,-33.5,0
FL01742,British,FCO,CDG,2,1753.5,163,7.0,0.052,12,25.6,0
FL01743,AirFrance,MAD,AMS,8,2413.8,316,9.6,0.476,21,12.0,0
FL01744,Ryanair,MAD,CDG,19,2817.3,173,1.5,0.542,18,24.5,0
FL01745,EasyJet,LHR,AMS,20,774.7,338,1.6,0.599,19,34.6,1
FL01746,EasyJet,AMS,FRA,22,1115.1,339,2.3,0.249,7,7.5,0
FL01747,EasyJet,AMS,CDG,5,619.1,123,1.4,0.966,2,47.1,1
FL01748,British,MAD,FCO,1,2442.8,117,1.4,0.291,2,53.0,1
FL01749,Lufthansa,AMS,LHR,11,631.4,208,2.6,0.886,25,54.0,1
FL01750,Lufthansa,LHR,AMS,12,2695.0,207,5.1,0.361,10,17.4,0
FL01751,Lufthansa,LHR,CDG,12,863.7,244,3.3,0.383,7,64.5,1
FL01752,AirFrance,FCO,AMS,6,947.5,228,5.0,0.019,17,-12.3,0
FL01753,British,MAD,FCO,19,2156.4,249,,0.804,1,57.0,1
FL01754,EasyJet,AMS,FRA,2,2258.6,240,7.1,0.624,6,-16.5,0
FL01755,EasyJet,MAD,LHR,5,3332.4,242,3.4,0.498,11,34.1,1
FL01756,Ryanair,AMS,LHR,0,1638.8,284,1.8,0.134,21,20.8,0
FL01757,Ryanair,AMS,LHR,4,2196.1,139,9.3,0.769,7,62.3,1
FL01758,Ryanair,FCO,AMS,12,1044.3,205,7.5,0.409,20,23.7,0
FL01759,Ryanair,FCO,LHR,1,1680.7,118,3.3,0.646,18,26.2,0
FL01760,AirFrance,LHR,FCO,1,439.6,194,2.4,0.084,5,43.9,1
FL01761,AirFrance,LHR,CDG,11,2697.4,341,9.0,0.538,14,-19.8,0
FL01762,EasyJet,FRA,CDG,3,2743.4,136,3.4,0.389,10,21.7,0
FL01763,Lufthansa,FCO,CDG,1,2842.8,170,5.5,0.442,17,-36.9,0
FL01764,British,FRA,AMS,20,1585.5,284,8.0,0.435,5,15.8,0
FL01765,Lufthansa,FRA,LHR,3,2253.6,303,2.6,0.017,23,48.8,1
FL01766,British,FRA,FCO,6,2846.7,137,5.4,0.88,25,33.0,1
FL01767,AirFrance,CDG,AMS,19,1728.8,288,6.3,0.575,17,32.2,1
FL01768,Lufthansa,CDG,FCO,0,482.4,301,1.2,0.168,1,38.4,1
FL01769,AirFrance,CDG,MAD,6,2693.6,252,4.6,0.004,21,53.6,1
FL01770,Ryanair,LHR,FCO,7,2059.5,80,6.0,0.418,20,38.1,1
FL01771,Lufthansa,FCO,AMS,19,499.8,310,7.3,0.457,14,65.1,1
FL01772,Lufthansa,AMS,LHR,16,2250.1,277,8.9,0.815,14,5.0,0
FL01773,AirFrance,AMS,FRA,20,664.9,286,5.1,0.552,25,62.2,1
FL01774,Lufthansa,LHR,FCO,5,943.6,195,2.4,0.849,24,87.4,1
FL01775,Lufthansa,FRA,LHR,14,2659.0,112,3.9,0.736,23,106.3,1
FL01776,EasyJet,MAD,AMS,3,2382.1,296,7.5,0.167,21,17.7,0
FL01777,British,AMS,CDG,20,2902.3,206,6.6,0.445,14,51.5,1
FL01778,AirFrance,FRA,FCO,13,2154.6,206,3.7,0.178,22,67.5,1
FL01779,AirFrance,FCO,LHR,22,1550.5,268,8.4,0.764,20,47.4,1
FL01780,AirFrance,LHR,MAD,14,953.2,339,9.0,0.326,20,-13.8,0
FL01781,Ryanair,FCO,MAD,20,2336.7,307,9.0,0.608,15,11.8,0
FL01782,British,MAD,AMS,18,3463.1,235,4.9,0.484,18,48.2,1
FL01783,AirFrance,AMS,FCO,14,1282.4,334,4.2,0.571,13,0.0,0
FL01784,Lufthansa,AMS,FCO,9,660.1,316,8.6,0.63,7,71.1,1
FL01785,EasyJet,FCO,AMS,17,2887.0,134,3.6,0.028,10,22.1,0
FL01786,Lufthansa,FCO,AMS,12,3102.7,247,2.1,0.031,13,70.6,1
FL01787,Lufthansa,MAD,CDG,12,1580.7,111,,0.271,9,2.6,0
FL01788,Lufthansa,CDG,FCO,17,2134.0,177,8.2,0.305,18,29.1,0
FL01789,British,LHR,FCO,19,2658.1,214,7.7,0.348,8,76.7,1
FL01790,EasyJet,FRA,CDG,1,302.0,103,7.5,0.403,19,15.2,0
FL01791,British,FRA,LHR,0,3215.7,263,1.9,0.565,15,66.6,1
FL01792,Ryanair,MAD,AMS,18,465.7,325,9.2,0.531,6,20.1,0
FL01793,EasyJet,FCO,CDG,0,661.6,184,9.0,0.231,10,-11.5,0
FL01794,Lufthansa,AMS,FCO,1,1558.9,220,9.6,0.929,12,87.3,1
FL01795,Lufthansa,FRA,CDG,12,753.6,144,9.2,0.436,16,47.9,1
FL01796,Lufthansa,LHR,FRA,3,2248.8,249,9.4,0.295,1,54.0,1
FL01797,Ryanair,MAD,FRA,15,3182.5,235,7.2,0.597,20,0.9,0
FL01798,Lufthansa,AMS,LHR,10,319.5,121,3.6,0.218,6,35.9,1
FL01799,British,CDG,LHR,23,1097.2,145,9.5,0.068,23,13.3,0
FL01800,Lufthansa,FCO,MAD,15,802.6,218,5.9,0.347,11,-8.1,0
FL01801,Ryanair,AMS,FRA,5,879.0,236,8.6,0.859,4,-27.2,0
FL01802,Ryanair,MAD,FRA,19,568.9,114,,0.529,21,63.3,1
FL01803,AirFrance,FRA,MAD,19,596.8,309,3.4,0.366,7,31.4,1
FL01804,EasyJet,AMS,FRA,3,2966.5,316,6.2,0.98,15,35.8,1
FL01805,Lufthansa,FRA,MAD,19,950.2,250,5.6,,7,32.4,1
FL01806,AirFrance,CDG,FRA,7,2941.6,346,9.8,0.037,16,32.4,1
FL01807,British,AMS,LHR,17,518.6,169,5.3,,18,0.0,0
FL01808,AirFrance,FRA,LHR,3,1724.5,236,8.5,0.327,8,18.7,0
FL01809,EasyJet,AMS,CDG,3,1938.0,134,7.2,0.279,13,-30.7,0
FL01810,EasyJet,FCO,MAD,5,2196.0,283,1.6,0.21,13,30.9,1
FL01811,Lufthansa,AMS,FCO,18,1122.2,272,4.9,0.341,20,-8.3,0
FL01812,AirFrance,FCO,CDG,3,454.3,254,6.2,0.234,22,-7.4,0
FL01813,Ryanair,LHR,CDG,22,572.0,289,3.6,0.651,13,25.1,0
FL01814,British,FRA,FCO,21,2268.2,314,4.9,0.877,25,83.1,1
FL01815,EasyJet,FRA,FCO,11,2713.5,144,7.7,0.051,5,47.2,1
FL01816,EasyJet,FCO,AMS,19,2413.1,117,3.7,0.639,15,57.9,1
FL01817,AirFrance,MAD,CDG,10,2702.0,350,9.7,0.811,9,29.7,0
FL01818,EasyJet,LHR,FCO,12,3442.5,133,7.5,0.21,17,-6.3,0
FL01819,Ryanair,MAD,FCO,3,2781.2,205,9.9,0.08,11,-31.3,0
FL01820,AirFrance,FCO,AMS,21,3234.1,165,5.0,0.37,5,-14.1,0
FL01821,British,MAD,AMS,18,964.7,271,8.5,0.505,25,59.7,1
FL01822,AirFrance,FCO,FRA,6,704.9,282,,0.122,8,15.2,0
FL01823,British,CDG,LHR,7,3367.3,144,9.9,0.646,11,9.1,0
FL01824,EasyJet,CDG,FCO,1,2508.3,247,8.2,0.717,2,40.1,1
FL01825,Ryanair,FRA,CDG,4,1257.9,316,1.6,0.697,17,10.6,0
FL01826,EasyJet,LHR,AMS,2,994.5,258,6.4,0.209,8,10.6,0
FL01827,British,CDG,LHR,20,1368.4,244,9.8,0.43,12,-3.9,0
FL01828,Lufthansa,CDG,MAD,12,2925.3,202,6.1,0.79,4,9.6,0
FL01829,AirFrance,MAD,FRA,7,1557.2,101,8.5,0.472,6,-27.4,0
FL01830,British,AMS,MAD,20,1510.3,82,3.2,0.082,9,43.1,1
FL01831,Ryanair,CDG,AMS,2,411.9,133,7.3,0.323,7,-10.7,0
FL01832,Ryanair,MAD,FRA,1,3421.0,143,,0.547,5,58.7,1
FL01833,EasyJet,LHR,CDG,8,756.7,294,2.2,0.872,9,29.9,0
FL01834,EasyJet,CDG,FCO,18,1035.7,242,9.3,0.575,2,-8.0,0
FL01835,EasyJet,MAD,AMS,8,2524.6,81,2.6,0.858,20,12.5,0
FL01836,Ryanair,FRA,CDG,22,1058.8,248,9.0,0.491,15,12.6,0
FL01837,Ryanair,LHR,CDG,20,3397.1,141,7.8,0.821,25,21.4,0
FL01838,Lufthansa,FRA,LHR,18,1912.4,347,5.6,0.47,21,-26.2,0
FL01839,Ryanair,AMS,LHR,23,1048.9,287,5.3,,9,48.0,1
FL01840,British,CDG,FCO,3,3314.7,258,8.4,0.969,6,47.2,1
FL01841,British,LHR,AMS,4,1415.8,165,9.3,,6,21.8,0
FL01842,AirFrance,AMS,CDG,23,2387.6,310,1.1,0.066,2,16.2,0
FL01843,EasyJet,FCO,AMS,22,1170.8,190,4.3,0.84,21,56.0,1
FL01844,British,FRA,CDG,20,3255.5,153,5.9,0.587,24,25.9,0
FL01845,British,MAD,LHR,23,1547.3,210,6.2,0.177,3,58.0,1
FL01846,Lufthansa,LHR,MAD,0,1148.0,189,1.9,0.622,2,27.5,0
FL01847,Lufthansa,FRA,AMS,16,1681.2,275,5.3,0.399,23,5.1,0
FL01848,Lufthansa,CDG,LHR,19,1372.7,201,8.2,0.07,12,13.0,0
FL01849,Lufthansa,MAD,FCO,18,399.8,253,6.4,,4,6.5,0
FL01850,British,CDG,LHR,14,991.8,316,7.8,,15,10.4,0
FL01851,Lufthansa,LHR,CDG,3,953.4,274,7.7,0.076,13,-6.0,0
FL01852,AirFrance,FRA,MAD,22,2775.1,288,10.0,0.167,3,10.4,0
FL01853,EasyJet,CDG,AMS,8,1280.5,288,,0.825,25,19.3,0
FL01854,Lufthansa,LHR,MAD,4,597.1,283,,0.215,19,56.7,1
FL01855,Ryanair,CDG,FRA,23,3224.4,88,3.7,0.798,16,68.0,1
FL01856,AirFrance,LHR,FRA,13,2353.0,260,3.0,0.409,21,13.8,0
FL01857,EasyJet,AMS,FRA,23,2083.0,148,4.1,0.584,12,15.2,0
FL01858,AirFrance,CDG,FCO,21,653.4,126,4.9,0.993,23,29.4,0
FL01859,Ryanair,FCO,AMS,17,3131.7,210,4.9,0.981,22,24.7,0
FL01860,EasyJet,CDG,LHR,16,1981.7,239,1.2,0.438,22,38.2,1
FL01861,British,CDG,FCO,3,2130.0,331,8.6,0.437,2,40.9,1
FL01862,British,LHR,AMS,19,3378.2,145,8.1,0.279,9,30.1,1
FL01863,British,MAD,FRA,14,3322.6,100,2.1,0.528,11,27.5,0
FL01864,AirFrance,LHR,CDG,5,937.8,331,7.7,0.359,11,25.9,0
FL01865,AirFrance,LHR,FRA,0,495.1,89,4.4,0.744,13,-7.1,0
FL01866,British,CDG,LHR,16,1967.5,126,2.1,0.023,3,39.7,1
FL01867,EasyJet,AMS,LHR,7,744.4,333,5.1,0.673,25,-4.5,0
FL01868,British,CDG,AMS,0,2033.7,252,9.9,0.943,18,12.1,0
FL01869,EasyJet,MAD,FRA,12,1083.8,105,,0.841,19,-12.8,0
FL01870,Lufthansa,MAD,CDG,3,2613.6,205,1.7,0.882,11,41.4,1
FL01871,AirFrance,FCO,AMS,17,2366.4,212,2.3,0.805,5,71.0,1
FL01872,Ryanair,FCO,CDG,2,1461.7,245,3.5,0.446,13,32.2,1
FL01873,British,AMS,FCO,8,1206.8,219,4.9,0.054,2,1.3,0
FL01874,AirFrance,LHR,FCO,2,2503.9,157,6.9,0.596,25,3.8,0
FL01875,Ryanair,CDG,FRA,12,750.4,257,1.6,0.325,5,-8.2,0
FL01876,Ryanair,FCO,LHR,13,1297.0,193,5.1,,3,23.9,0
FL01877,Lufthansa,AMS,CDG,17,3341.3,249,2.0,0.069,6,55.3,1
FL01878,Ryanair,AMS,CDG,9,2429.8,283,1.3,0.173,2,-31.0,0
FL01879,Ryanair,MAD,AMS,0,472.1,145,5.7,0.03,24,54.5,1
FL01880,Lufthansa,LHR,FCO,23,3468.7,298,1.8,,9,-7.6,0
FL01881,British,FCO,FRA,0,1892.8,299,3.9,0.772,24,80.8,1
FL01882,Ryanair,MAD,CDG,9,2396.3,153,4.8,0.634,13,-6.7,0
FL01883,AirFrance,CDG,FCO,2,1365.3,83,7.5,0.983,24,7.5,0
FL01884,Ryanair,LHR,MAD,17,3375.5,122,4.7,0.94,25,85.0,1
FL01885,AirFrance,FCO,LHR,14,2438.2,173,9.9,0.847,23,46.3,1
FL01886,EasyJet,LHR,FRA,8,3447.4,306,4.7,0.511,9,-34.4,0
FL01887,British,FRA,AMS,14,2955.6,161,6.8,0.036,4,17.4,0
FL01888,British,MAD,FRA,4,701.8,240,8.3,0.307,14,-9.9,0
FL01889,EasyJet,AMS,LHR,3,782.6,252,4.9,0.738,12,34.9,1
FL01890,Lufthansa,CDG,AMS,21,2511.1,224,1.8,0.671,20,46.5,1
FL01891,EasyJet,LHR,FCO,17,557.0,155,1.0,0.234,8,22.7,0
FL01892,Ryanair,AMS,FCO,5,2616.9,350,6.3,0.023,13,43.4,1
FL01893,EasyJet,FRA,CDG,11,3009.6,131,2.6,0.878,10,58.8,1
FL01894,AirFrance,FCO,LHR,7,3062.2,140,1.5,0.951,14,94.2,1
FL01895,AirFrance,LHR,AMS,4,621.5,338,9.9,0.062,23,20.1,0
FL01896,British,AMS,FCO,19,3219.7,105,8.3,,1,52.1,1
FL01897,Lufthansa,FRA,AMS,3,1070.2,334,6.3,0.652,14,49.9,1
FL01898,EasyJet,LHR,MAD,21,2588.9,106,3.3,0.285,21,41.7,1
FL01899,EasyJet,AMS,FRA,11,3248.0,141,9.6,0.338,6,8.5,0
FL01900,Lufthansa,AMS,FCO,21,3075.1,307,1.0,0.468,25,24.9,0
FL01901,AirFrance,FCO,LHR,14,658.2,292,1.2,0.111,20,-16.6,0
FL01902,Lufthansa,LHR,FCO,18,2328.0,276,5.4,0.198,11,28.9,0
FL01903,Lufthansa,CDG,AMS,13,2090.9,134,1.1,0.547,22,24.6,0
FL01904,Ryanair,MAD,FCO,1,347.1,211,3.6,0.135,13,3.9,0
FL01905,Lufthansa,LHR,CDG,12,2172.3,276,7.9,0.847,9,2.3,0
FL01906,EasyJet,MAD,FRA,2,1698.2,140,8.6,0.365,24,26.8,0
FL01907,Lufthansa,CDG,MAD,1,2654.6,288,8.4,0.004,1,14.8,0
FL01908,British,FRA,LHR,9,3015.3,137,8.8,0.289,10,33.3,1
FL01909,British,CDG,FRA,0,332.7,134,6.4,0.814,11,29.9,0
FL01910,AirFrance,FRA,CDG,12,1824.1,266,7.4,0.698,13,4.0,0
FL01911,Lufthansa,LHR,FCO,10,1044.6,126,3.9,0.88,9,67.2,1
FL01912,Lufthansa,MAD,FCO,18,2819.2,142,3.2,0.744,4,41.3,1
FL01913,Lufthansa,AMS,CDG,14,3204.3,248,2.2,0.765,16,22.2,0
FL01914,Ryanair,LHR,AMS,20,446.0,316,7.6,,10,14.0,0
FL01915,Ryanair,MAD,FRA,8,1653.1,316,1.3,,4,61.6,1
FL01916,British,MAD,CDG,11,1529.7,214,5.3,0.753,16,27.9,0
FL01917,AirFrance,LHR,CDG,15,1317.8,196,8.0,0.297,3,25.9,0
FL01918,Ryanair,FCO,MAD,21,879.4,105,2.6,0.752,22,25.1,0
FL01919,British,MAD,LHR,14,895.0,344,10.0,0.429,5,46.3,1
FL01920,EasyJet,FCO,LHR,4,1830.4,114,7.4,0.208,18,12.3,0
FL01921,EasyJet,MAD,AMS,22,742.8,144,5.8,0.836,20,75.4,1
FL01922,AirFrance,FRA,FCO,16,3479.7,199,7.2,0.777,9,42.1,1
FL01923,AirFrance,FRA,CDG,21,1979.4,154,6.2,0.957,11,2.5,0
FL01924,Ryanair,CDG,MAD,6,2481.8,244,1.5,0.595,15,19.5,0
FL01925,EasyJet,FCO,FRA,11,1115.0,303,6.3,0.241,17,7.1,0
FL01926,EasyJet,LHR,AMS,23,2979.3,313,2.6,0.175,21,78.2,1
FL01927,Lufthansa,MAD,CDG,3,2737.0,317,6.9,0.607,16,21.7,0
FL01928,Ryanair,LHR,FCO,17,1490.2,227,6.0,0.233,12,34.3,1
FL01929,Lufthansa,CDG,AMS,18,325.2,171,9.1,0.995,19,36.2,1
FL01930,Ryanair,LHR,AMS,8,1885.5,119,5.9,0.451,25,21.0,0
FL01931,AirFrance,LHR,CDG,12,3256.3,308,1.4,0.011,2,25.7,0
FL01932,Lufthansa,MAD,AMS,5,1112.2,223,3.0,0.808,6,61.1,1
FL01933,British,FRA,AMS,13,3432.4,82,9.6,,13,10.9,0
FL01934,AirFrance,LHR,MAD,19,2631.3,246,6.4,0.225,15,-2.2,0
FL01935,Lufthansa,MAD,LHR,17,3055.8,161,2.1,0.348,2,27.1,0
FL01936,EasyJet,CDG,FRA,13,2599.3,311,4.0,0.863,18,66.0,1
FL01937,Ryanair,FRA,LHR,18,1865.6,271,,0.506,18,-17.2,0
FL01938,EasyJet,FCO,MAD,11,2711.3,91,5.9,0.922,19,43.3,1
FL01939,Lufthansa,AMS,CDG,5,895.7,119,8.0,0.882,8,10.2,0
