user_id,genre,sub_type,hour_of_day,listen_duration_s,nb_skips,nb_likes,device_type,explicit_content,engagement_score
U0500,classical,premium,22,229.3,3,0,desktop,0,64.35
U0330,classical,premium,6,279.4,9,2,smart_speaker,0,35.97
U0353,jazz,family,5,217.9,0,3,mobile,1,80.91
U0118,classical,premium,0,124.2,5,4,smart_speaker,0,37.18
U0050,electronic,family,0,82.0,2,0,smart_speaker,0,32.84
U0236,pop,family,14,66.3,1,5,mobile,1,66.76
U0451,jazz,family,13,47.1,2,0,mobile,1,29.09
U0216,pop,free,5,71.5,1,5,mobile,1,81.54
U0366,classical,family,16,281.7,9,3,mobile,0,57.43
U0407,hiphop,premium,10,87.8,0,2,desktop,1,95.63
U0448,classical,free,22,44.5,8,0,smart_speaker,1,26.23
U0419,rock,free,16,266.5,2,0,smart_speaker,0,24.29
U0283,pop,premium,16,100.1,5,1,mobile,1,66.73
U0405,rock,family,20,69.9,7,,smart_speaker,0,50.53
U0165,hiphop,free,21,258.8,0,,mobile,0,65.73
U0371,pop,free,10,230.4,10,0,smart_speaker,0,28.99
U0413,pop,premium,17,45.5,10,4,mobile,0,79.71
U0407,classical,family,9,100.4,1,1,smart_speaker,1,48.26
U0268,pop,free,5,108.0,9,2,desktop,1,15.73
U0307,pop,free,21,96.3,5,0,desktop,1,57.54
U0208,hiphop,family,3,70.3,4,2,desktop,0,53.07
U0193,electronic,free,17,198.8,0,1,desktop,1,44.45
U0403,pop,family,20,261.2,8,0,mobile,1,77.53
U0130,classical,free,17,229.4,4,2,smart_speaker,0,45.86
U0243,hiphop,free,16,223.9,3,0,desktop,1,37.48
U0205,classical,family,9,170.9,10,5,desktop,1,23.94
U0011,rock,premium,22,225.0,8,0,desktop,1,35.34
U0150,electronic,premium,5,232.6,4,0,mobile,1,66.71
U0370,electronic,premium,10,80.5,3,5,mobile,0,53.16
U0442,jazz,family,18,173.2,0,5,mobile,1,47.74
U0358,classical,family,5,104.4,2,5,mobile,1,21.19
U0437,jazz,free,6,86.4,5,4,desktop,1,70.47
U0063,hiphop,family,7,247.6,1,4,desktop,1,70.61
U0311,rock,free,18,213.3,7,3,smart_speaker,1,60.21
U0021,hiphop,free,23,52.6,9,3,desktop,1,36.06
U0399,classical,family,16,32.9,2,0,mobile,0,36.21
U0213,pop,family,4,171.4,0,3,desktop,1,50.28
U0422,classical,free,23,277.5,9,3,desktop,1,18.25
U0030,pop,premium,19,63.3,8,4,desktop,0,58.57
U0245,jazz,free,18,299.2,3,5,mobile,0,64.35
U0259,rock,free,7,120.5,6,,desktop,0,55.89
U0267,classical,premium,23,,5,2,mobile,1,80.92
U0220,hiphop,family,1,55.9,2,0,mobile,0,93.13
U0185,hiphop,premium,19,265.2,0,5,desktop,0,59.9
U0382,rock,free,5,98.6,5,3,smart_speaker,0,54.88
U0249,hiphop,family,20,197.7,8,2,smart_speaker,0,29.04
U0156,classical,free,16,240.7,5,3,smart_speaker,0,47.17
U0315,electronic,free,1,130.1,0,0,smart_speaker,1,90.78
U0298,electronic,free,9,79.1,0,3,desktop,0,35.65
U0483,electronic,premium,19,131.5,10,4,smart_speaker,1,19.36
U0268,jazz,free,17,186.4,10,1,mobile,1,40.13
U0455,jazz,family,19,261.3,2,0,mobile,0,50.9
U0073,hiphop,premium,18,283.1,6,0,smart_speaker,1,28.67
U0214,pop,family,14,88.3,8,5,mobile,0,27.72
U0340,classical,premium,20,286.5,2,4,mobile,1,95.9
U0455,electronic,free,4,182.9,6,4,mobile,1,33.22
U0184,classical,family,4,101.8,8,3,desktop,1,52.78
U0288,hiphop,premium,3,215.1,2,4,desktop,1,91.24
U0385,pop,premium,6,137.6,2,2,smart_speaker,1,74.46
U0492,rock,premium,7,,10,3,smart_speaker,1,74.93
U0200,pop,free,3,236.1,8,0,smart_speaker,0,53.12
U0438,pop,free,2,45.1,10,2,smart_speaker,0,84.67
U0165,pop,premium,13,263.0,8,4,desktop,1,69.91
U0327,jazz,premium,0,149.0,9,1,mobile,1,75.51
U0372,hiphop,premium,21,67.0,0,0,smart_speaker,1,86.82
U0473,pop,free,18,192.5,4,,smart_speaker,1,12.95
U0100,rock,free,14,283.1,5,1,mobile,1,67.64
U0475,pop,premium,0,298.9,2,0,smart_speaker,0,40.24
U0058,rock,premium,7,294.5,5,3,smart_speaker,1,55.75
U0457,electronic,family,9,190.0,2,2,mobile,0,79.96
U0151,classical,free,3,106.9,0,1,smart_speaker,1,61.98
U0475,rock,premium,23,210.2,2,0,mobile,0,74.24
U0450,hiphop,family,17,57.6,3,3,mobile,1,56.12
U0311,hiphop,free,13,92.5,8,0,smart_speaker,0,48.32
U0164,hiphop,free,10,232.6,0,5,smart_speaker,1,52.78
U0245,electronic,free,12,164.0,6,1,mobile,1,54.09
U0193,classical,free,2,76.2,3,2,smart_speaker,0,12.42
U0188,pop,premium,17,283.0,10,4,mobile,0,66.47
U0395,rock,free,18,183.3,7,0,smart_speaker,1,16.98
U0402,classical,free,5,278.0,5,4,smart_speaker,0,52.74
U0278,hiphop,family,19,97.7,4,2,smart_speaker,1,67.93
U0034,electronic,free,9,199.0,8,0,smart_speaker,1,9.04
U0473,rock,free,17,135.4,3,5,mobile,0,68.56
U0040,classical,free,23,292.8,7,3,desktop,0,63.75
U0295,hiphop,family,15,71.6,2,4,mobile,1,95.81
U0163,electronic,family,0,80.3,10,2,mobile,1,65.71
U0340,jazz,premium,12,119.6,7,0,smart_speaker,0,34.1
U0383,jazz,premium,8,282.2,6,3,mobile,0,38.25
U0418,classical,premium,5,201.2,2,5,smart_speaker,1,80.11
U0482,rock,family,18,121.9,2,5,smart_speaker,1,26.23
U0390,jazz,family,15,285.2,6,4,mobile,1,68.95
U0176,classical,family,21,90.4,8,5,desktop,1,44.08
U0488,electronic,premium,16,134.3,8,4,desktop,1,64.93
U0004,rock,premium,20,267.0,8,0,mobile,1,62.0
U0085,pop,free,16,120.1,3,0,mobile,1,35.1
U0233,pop,premium,10,88.5,2,1,desktop,1,85.31
U0487,classical,free,7,150.8,5,,smart_speaker,1,86.59
U0411,pop,premium,2,,5,3,smart_speaker,0,89.68
U0269,hiphop,family,1,255.4,7,,desktop,0,18.92
U0393,jazz,premium,5,282.5,8,3,desktop,0,76.42
U0443,classical,family,13,151.4,7,1,mobile,1,29.55
U0458,electronic,premium,17,227.9,6,2,smart_speaker,1,29.2
U0066,jazz,family,3,249.4,6,0,mobile,0,76.82
U0191,electronic,free,18,92.7,3,0,desktop,1,27.98
U0003,jazz,premium,15,,3,3,smart_speaker,0,69.54
U0267,classical,family,12,197.4,7,5,mobile,1,43.34
U0327,hiphop,family,9,70.4,0,4,smart_speaker,0,75.54
U0036,classical,free,5,248.1,1,1,mobile,0,51.02
U0074,electronic,free,20,55.0,6,0,smart_speaker,0,29.53
U0284,hiphop,premium,0,237.1,6,0,smart_speaker,1,35.97
U0093,jazz,premium,14,231.6,5,2,desktop,0,65.16
U0167,rock,family,2,239.4,10,3,smart_speaker,0,39.27
U0201,pop,family,5,289.3,10,0,desktop,0,29.89
U0475,classical,family,18,288.3,0,1,mobile,0,51.9
U0452,rock,free,23,118.3,9,,desktop,0,53.73
U0167,electronic,premium,22,243.1,8,4,desktop,1,58.47
U0251,electronic,family,14,268.3,3,3,desktop,0,70.9
U0130,classical,premium,19,61.4,7,4,desktop,0,28.52
U0090,hiphop,free,5,96.6,9,4,desktop,0,24.0
U0071,classical,family,16,70.3,10,0,mobile,1,19.59
U0405,electronic,free,17,40.2,0,4,desktop,1,40.75
U0179,electronic,free,22,220.3,5,2,mobile,0,57.86
U0202,pop,free,6,,4,3,smart_speaker,0,80.29
U0057,hiphop,free,11,74.0,3,4,mobile,0,63.49
U0330,classical,free,23,232.3,10,,desktop,0,31.27
U0099,pop,family,6,185.7,7,5,smart_speaker,1,9.85
U0496,pop,free,12,,2,0,mobile,0,27.28
U0236,hiphop,premium,21,61.1,10,0,desktop,1,19.82
U0468,rock,free,3,38.6,2,5,smart_speaker,1,79.53
U0374,rock,free,9,146.5,5,0,smart_speaker,0,57.9
U0449,electronic,premium,16,236.4,4,0,desktop,0,72.81
U0072,jazz,free,18,295.1,2,3,mobile,0,60.17
U0303,rock,family,11,124.5,6,0,smart_speaker,0,60.94
U0306,jazz,free,22,252.3,1,3,mobile,0,48.1
U0218,jazz,family,10,134.6,2,0,desktop,0,73.61
U0247,pop,premium,3,73.7,3,2,mobile,0,69.15
U0032,hiphop,family,23,146.4,9,,mobile,0,20.32
U0462,pop,premium,10,263.3,10,0,mobile,1,38.31
U0031,pop,free,19,274.4,7,5,desktop,1,42.95
U0190,hiphop,family,21,124.0,4,1,mobile,1,42.9
U0055,rock,premium,14,59.9,8,,mobile,0,39.69
U0406,hiphop,family,7,137.6,1,3,smart_speaker,0,60.6
U0265,pop,family,21,59.0,9,,smart_speaker,0,70.92
U0101,classical,free,13,96.6,7,2,mobile,0,50.22
U0148,jazz,family,8,83.9,6,5,mobile,0,4.24
U0441,classical,family,11,219.9,9,0,mobile,0,46.61
U0171,rock,family,6,72.3,7,3,desktop,1,68.73
U0269,rock,free,22,35.1,0,3,desktop,1,31.06
U0495,jazz,family,18,,1,0,desktop,1,64.32
U0011,electronic,family,8,176.8,8,,smart_speaker,1,48.75
U0162,rock,family,22,241.8,0,4,smart_speaker,0,64.03
U0421,hiphop,premium,19,163.1,3,1,desktop,1,90.5
U0417,hiphop,premium,19,109.0,6,0,mobile,0,62.91
U0293,jazz,free,7,235.8,6,5,smart_speaker,1,42.26
U0467,pop,family,14,48.1,4,3,smart_speaker,0,17.15
U0420,classical,free,3,44.8,2,5,mobile,1,27.67
U0477,classical,free,7,219.5,9,4,smart_speaker,1,66.72
U0228,pop,family,17,188.7,4,4,mobile,0,81.22
U0476,hiphop,premium,9,73.4,1,2,smart_speaker,0,60.41
U0225,pop,family,5,36.9,8,,desktop,1,46.88
U0048,rock,free,12,110.9,6,5,smart_speaker,0,56.66
U0419,classical,premium,5,144.3,8,5,desktop,1,59.23
U0026,jazz,free,18,222.6,4,0,smart_speaker,1,18.37
U0283,electronic,free,5,212.0,8,2,smart_speaker,1,35.37
U0399,hiphop,family,21,137.5,4,4,desktop,1,67.93
U0369,jazz,family,13,,7,1,mobile,1,17.75
U0288,jazz,free,12,294.9,5,1,smart_speaker,1,36.31
U0496,classical,free,8,173.8,8,0,desktop,0,69.04
U0203,hiphop,free,16,185.5,6,,mobile,0,36.33
U0301,electronic,free,11,296.5,10,1,smart_speaker,1,31.16
U0110,hiphop,family,13,122.3,3,,desktop,1,64.34
U0425,electronic,free,5,288.2,4,2,mobile,0,49.76
U0333,pop,free,22,37.6,9,0,desktop,1,71.47
U0265,rock,family,8,184.8,8,4,smart_speaker,0,60.75
U0237,classical,free,3,149.6,6,0,mobile,1,57.16
U0485,jazz,family,13,175.4,3,4,desktop,1,33.23
U0260,hiphop,family,9,264.0,5,2,desktop,0,21.96
U0348,rock,free,21,298.6,3,3,smart_speaker,0,32.68
U0037,hiphop,free,13,46.7,9,4,desktop,0,40.47
U0332,rock,free,16,118.5,9,,desktop,0,34.78
U0305,electronic,family,18,66.7,8,2,mobile,0,22.07
U0443,jazz,family,17,146.5,6,,desktop,1,25.15
U0420,jazz,premium,13,162.3,7,0,smart_speaker,1,64.43
U0114,rock,family,19,,2,2,desktop,1,79.1
U0402,rock,family,5,120.9,4,,desktop,1,45.78
U0005,electronic,family,13,80.4,2,1,desktop,1,92.8
U0245,electronic,family,15,66.3,5,3,mobile,0,20.32
U0048,jazz,family,8,169.6,6,0,smart_speaker,0,38.99
U0302,classical,premium,15,297.7,2,0,mobile,1,56.94
U0411,jazz,premium,4,140.3,4,5,desktop,0,37.54
U0057,rock,free,6,91.8,7,3,desktop,1,53.27
U0180,electronic,free,11,286.0,2,0,smart_speaker,0,48.42
U0450,jazz,premium,8,,10,2,desktop,1,24.26
U0446,rock,free,3,82.3,7,4,smart_speaker,1,53.61
U0318,electronic,free,14,238.9,3,2,smart_speaker,0,65.15
U0285,classical,premium,21,49.6,7,0,smart_speaker,0,71.16
U0035,classical,premium,7,98.8,10,3,smart_speaker,0,25.05
U0137,classical,free,10,267.9,0,,smart_speaker,0,46.65
U0367,hiphop,premium,15,168.8,1,2,mobile,1,67.54
U0134,jazz,premium,1,86.8,8,5,mobile,1,46.2
U0112,hiphop,family,17,203.3,10,5,smart_speaker,1,25.74
U0234,classical,family,21,175.5,6,4,smart_speaker,1,66.74
U0271,classical,free,22,112.6,5,5,mobile,1,32.74
U0130,hiphop,free,1,262.7,9,3,smart_speaker,1,15.28
U0068,rock,family,20,151.4,8,4,mobile,0,80.24
U0256,pop,premium,5,183.0,2,4,mobile,0,43.99
U0063,pop,free,0,77.4,0,,smart_speaker,1,50.91
U0016,classical,family,19,180.7,10,3,mobile,0,44.54
U0419,jazz,free,11,55.1,0,1,smart_speaker,1,68.97
U0044,classical,family,1,104.6,8,1,desktop,1,25.26
U0302,jazz,family,3,,3,0,desktop,1,89.71
U0143,jazz,family,18,255.2,5,,smart_speaker,0,46.48
U0498,electronic,premium,13,49.9,10,2,desktop,0,57.74
U0483,rock,premium,0,176.2,1,4,desktop,1,16.34
U0315,pop,premium,17,146.1,8,4,mobile,1,46.89
U0082,hiphop,family,14,172.5,8,4,smart_speaker,0,38.76
U0350,electronic,family,15,49.6,0,4,desktop,0,47.56
U0460,hiphop,free,22,64.2,1,5,desktop,1,67.33
U0324,classical,family,17,80.4,0,0,smart_speaker,0,76.0
U0479,rock,free,14,167.8,1,3,desktop,0,58.98
U0071,hiphop,premium,12,241.7,1,5,smart_speaker,0,43.5
U0482,rock,premium,8,68.0,7,4,mobile,1,16.45
U0363,jazz,family,23,277.4,1,2,smart_speaker,1,43.59
U0223,classical,free,0,68.2,5,0,smart_speaker,0,74.18
U0026,pop,family,12,220.1,5,0,desktop,0,47.86
U0241,rock,family,5,195.0,4,,mobile,1,62.92
U0485,classical,free,5,223.6,3,3,mobile,1,58.63
U0396,jazz,free,15,242.3,8,0,mobile,0,39.61
U0500,pop,family,5,269.2,1,5,mobile,1,50.55
U0381,jazz,free,14,183.8,3,,desktop,0,76.6
U0304,jazz,family,0,,7,5,smart_speaker,0,56.45
U0365,jazz,family,9,204.4,9,3,smart_speaker,0,58.81
U0212,jazz,free,19,288.3,1,5,mobile,0,80.69
U0276,pop,free,23,39.6,5,,desktop,1,44.9
U0094,pop,premium,9,268.0,5,4,mobile,1,92.99
U0208,jazz,family,13,,6,4,smart_speaker,0,77.39
U0129,jazz,family,16,112.0,2,1,desktop,1,45.97
U0172,pop,premium,14,220.3,6,4,desktop,1,31.7
U0492,hiphop,free,6,226.9,0,4,desktop,1,19.03
U0375,pop,family,19,93.1,1,3,smart_speaker,1,31.2
U0352,pop,free,10,220.1,7,0,smart_speaker,0,37.66
U0190,rock,premium,8,52.5,2,0,smart_speaker,0,42.83
U0462,jazz,family,11,46.1,2,5,mobile,0,30.86
U0477,rock,premium,20,188.8,7,4,desktop,0,59.89
U0023,hiphop,free,14,258.0,7,0,desktop,1,63.78
U0425,pop,free,0,107.7,10,2,smart_speaker,0,21.06
U0460,classical,free,0,64.0,0,3,mobile,1,13.03
U0466,pop,free,20,196.2,2,2,desktop,0,76.58
U0352,classical,premium,4,,6,,mobile,1,68.3
U0330,pop,premium,18,276.8,8,,smart_speaker,1,63.59
U0245,jazz,free,22,299.0,8,5,mobile,0,43.76
U0298,electronic,premium,7,,6,3,mobile,1,36.86
U0112,rock,family,11,49.7,3,2,desktop,0,75.46
U0276,jazz,free,18,80.4,9,1,mobile,0,31.92
U0439,pop,free,0,38.6,0,3,smart_speaker,0,59.96
U0277,classical,premium,16,33.8,1,3,desktop,0,78.15
U0316,pop,premium,21,293.3,7,4,smart_speaker,1,39.69
U0088,classical,family,18,114.2,6,,mobile,1,48.21
U0452,rock,free,22,129.9,8,2,desktop,1,61.99
U0465,hiphop,free,2,257.3,3,4,mobile,0,32.44
U0359,rock,free,20,225.9,2,,smart_speaker,0,62.15
U0352,jazz,family,3,238.7,8,4,desktop,1,36.14
U0042,electronic,family,10,155.2,7,5,mobile,1,45.83
U0396,jazz,free,15,248.2,9,0,smart_speaker,1,47.23
U0080,classical,family,15,247.0,4,2,mobile,0,88.01
U0245,rock,free,1,87.7,4,5,mobile,0,69.52
U0080,pop,premium,2,161.6,4,5,mobile,0,58.73
U0296,classical,family,6,211.7,10,1,mobile,0,65.45
U0142,electronic,family,4,65.4,7,1,smart_speaker,0,24.16
U0398,rock,family,2,269.3,6,1,mobile,0,28.39
U0407,classical,free,14,126.1,9,4,mobile,0,51.38
U0307,pop,premium,21,215.2,1,3,smart_speaker,0,76.01
U0082,classical,family,16,284.9,0,5,smart_speaker,1,20.4
U0291,pop,free,3,33.8,0,4,desktop,1,78.59
U0465,hiphop,premium,1,219.1,2,4,desktop,1,54.54
U0391,jazz,premium,20,,6,1,smart_speaker,1,62.49
U0097,electronic,free,18,32.3,10,1,desktop,0,19.87
U0452,pop,free,9,99.0,6,5,desktop,1,34.75
U0078,pop,family,16,201.8,0,3,smart_speaker,0,73.49
U0123,electronic,premium,22,192.2,10,1,mobile,1,66.38
U0455,rock,family,9,293.0,2,5,mobile,1,52.87
U0104,pop,family,7,220.7,5,4,desktop,1,32.82
U0369,jazz,premium,14,135.4,9,3,desktop,1,41.07
U0138,electronic,family,10,127.3,3,4,desktop,1,31.17
U0477,electronic,family,16,247.9,6,2,mobile,0,20.25
U0358,pop,family,10,282.9,4,2,mobile,1,62.41
U0166,jazz,family,12,257.9,2,1,mobile,1,71.24
U0398,electronic,family,3,133.9,4,,smart_speaker,1,64.88
U0299,rock,free,5,250.5,4,2,mobile,0,37.17
U0235,rock,free,21,38.1,10,0,desktop,1,71.3
U0073,pop,free,11,150.6,8,1,mobile,1,56.77
U0091,hiphop,family,14,257.9,10,3,mobile,0,33.85
U0330,rock,family,21,,8,2,smart_speaker,0,15.09
U0296,hiphop,premium,21,80.8,7,,desktop,0,66.73
U0024,electronic,family,11,249.7,8,,desktop,1,47.61
U0013,rock,premium,21,64.6,4,3,smart_speaker,0,35.14
U0014,classical,premium,7,216.9,1,1,desktop,0,60.76
U0063,rock,premium,19,221.5,8,1,smart_speaker,0,57.89
U0096,classical,family,20,241.7,5,2,smart_speaker,1,77.35
U0466,rock,free,5,217.2,7,4,mobile,0,0.73
U0187,hiphop,family,22,241.1,3,1,mobile,0,56.73
U0018,hiphop,premium,2,178.8,7,,mobile,1,65.29
U0404,pop,family,5,84.0,0,3,mobile,0,39.37
U0422,classical,free,17,200.7,2,3,smart_speaker,1,87.64
U0391,jazz,family,8,159.2,5,2,mobile,0,38.08
U0354,rock,free,5,167.3,10,4,desktop,1,68.78
U0178,classical,family,23,223.7,10,5,mobile,0,52.39
U0094,classical,premium,6,43.3,6,5,smart_speaker,1,74.05
U0126,pop,family,3,103.3,10,2,mobile,0,12.57
U0287,jazz,free,20,70.1,10,,desktop,0,29.04
U0030,classical,premium,21,184.1,7,3,mobile,1,64.44
U0164,jazz,family,2,282.9,10,,mobile,1,66.29
U0138,pop,free,18,211.8,5,0,smart_speaker,0,43.11
U0303,jazz,premium,17,247.3,0,0,mobile,0,61.48
U0223,rock,family,0,264.1,7,5,smart_speaker,0,23.79
U0125,electronic,premium,19,173.6,10,0,smart_speaker,1,35.32
U0085,hiphop,premium,15,245.4,2,5,desktop,0,57.05
U0272,classical,family,15,143.5,3,1,smart_speaker,1,41.07
U0309,pop,family,12,80.9,8,4,smart_speaker,1,27.63
U0062,classical,free,11,239.1,7,2,desktop,1,59.7
U0146,hiphop,free,22,,2,4,desktop,1,30.34
U0255,hiphop,premium,18,151.5,4,0,desktop,0,54.37
U0178,hiphop,family,1,119.3,0,2,desktop,0,65.97
U0500,jazz,family,13,290.0,7,,smart_speaker,1,21.31
U0357,hiphop,free,10,217.6,9,0,mobile,1,38.49
U0212,electronic,free,13,296.6,5,4,smart_speaker,1,60.73
U0179,jazz,premium,21,110.6,5,2,smart_speaker,0,48.3
U0460,jazz,family,3,280.6,9,4,mobile,1,29.66
U0231,jazz,free,18,266.8,4,,smart_speaker,0,35.58
U0216,rock,family,23,282.5,9,4,smart_speaker,1,18.09
U0081,pop,free,18,46.5,2,3,mobile,1,52.41
U0099,jazz,family,22,130.0,7,1,mobile,0,18.94
U0022,jazz,premium,18,112.2,1,4,mobile,0,87.62
U0183,pop,free,3,263.2,5,2,smart_speaker,1,46.57
U0299,jazz,family,21,290.2,8,0,smart_speaker,0,66.14
U0153,rock,premium,22,134.7,1,,smart_speaker,1,40.43
U0105,jazz,free,6,72.5,10,0,mobile,0,26.93
U0107,electronic,free,0,209.1,9,5,smart_speaker,1,62.94
U0277,pop,free,17,296.9,10,5,mobile,1,35.66
U0454,electronic,free,20,161.6,4,,desktop,0,78.34
U0155,rock,premium,1,174.9,5,1,mobile,1,50.73
U0173,electronic,free,6,170.5,2,1,mobile,0,28.39
U0170,hiphop,family,3,267.0,3,,mobile,1,37.36
U0063,electronic,premium,14,250.3,7,1,desktop,1,69.77
U0162,rock,family,1,203.3,3,,mobile,0,58.28
U0250,rock,free,0,223.5,2,,smart_speaker,1,45.37
U0485,classical,family,0,223.8,2,1,desktop,0,86.57
U0370,hiphop,premium,21,154.9,1,3,smart_speaker,1,59.54
U0134,hiphop,free,19,192.2,2,0,desktop,1,65.69
U0226,rock,family,15,121.7,1,2,smart_speaker,0,84.23
U0300,electronic,premium,12,174.1,4,5,smart_speaker,0,75.64
U0232,classical,free,5,52.8,0,3,smart_speaker,0,35.17
U0178,electronic,family,13,230.5,0,0,desktop,0,59.53
U0409,electronic,free,19,58.0,9,5,desktop,0,47.07
U0377,pop,premium,3,68.4,7,5,desktop,0,33.63
U0185,jazz,free,4,77.6,10,2,smart_speaker,1,62.35
U0099,rock,family,23,,8,1,desktop,1,38.98
U0157,classical,family,15,186.6,5,,desktop,0,57.7
U0006,jazz,family,21,167.0,5,,desktop,0,61.43
U0360,rock,premium,13,86.5,9,3,mobile,1,33.07
U0472,hiphop,premium,10,73.2,5,0,desktop,0,86.2
U0415,classical,free,0,184.6,2,2,mobile,0,42.07
U0443,hiphop,free,1,115.8,10,3,mobile,1,22.48
U0331,hiphop,free,19,209.3,2,,desktop,0,32.36
U0133,classical,family,0,178.8,1,5,mobile,0,59.43
U0140,classical,family,7,72.4,10,1,mobile,0,54.63
U0191,electronic,premium,16,268.5,5,3,smart_speaker,1,68.87
U0005,pop,family,3,100.8,8,,desktop,1,59.64
U0429,electronic,free,1,78.0,8,3,desktop,1,21.9
U0378,hiphop,family,12,265.0,4,0,smart_speaker,1,75.01
U0112,jazz,family,5,68.0,6,1,mobile,0,19.99
U0146,rock,family,8,244.9,1,3,smart_speaker,0,28.14
U0442,classical,premium,4,139.7,9,4,desktop,0,53.79
U0377,classical,free,1,146.6,6,,smart_speaker,0,51.92
U0032,pop,premium,6,175.6,3,1,mobile,0,68.26
U0139,rock,family,7,30.5,5,1,desktop,0,63.79
U0290,classical,free,1,174.2,6,3,desktop,0,65.96
U0456,rock,family,19,211.8,3,3,desktop,0,59.49
U0326,pop,family,17,232.5,6,3,mobile,0,36.37
U0001,pop,free,4,243.6,3,5,smart_speaker,0,44.0
U0277,classical,family,7,80.4,9,0,smart_speaker,1,41.6
U0359,pop,premium,15,55.6,0,5,smart_speaker,1,79.56
U0086,pop,family,17,261.2,4,0,smart_speaker,0,45.3
U0236,classical,family,3,190.2,9,5,mobile,1,33.8
U0255,rock,family,21,,2,3,desktop,1,52.98
U0182,classical,free,4,85.1,9,4,mobile,1,18.61
U0309,jazz,family,13,32.4,7,1,smart_speaker,0,33.61
U0317,hiphop,premium,18,112.2,7,3,desktop,0,55.56
U0284,classical,premium,9,164.5,8,4,smart_speaker,1,52.83
U0411,classical,family,9,154.8,4,4,smart_speaker,1,36.72
U0376,classical,family,17,132.8,9,2,desktop,1,1.27
U0264,hiphop,free,10,61.9,0,1,desktop,0,41.58
U0149,classical,family,1,,8,4,desktop,1,41.24
U0450,classical,family,17,209.7,0,2,smart_speaker,0,56.87
U0378,hiphop,premium,23,179.4,6,1,mobile,0,73.25
U0007,pop,free,6,,5,5,desktop,0,63.04
U0446,classical,premium,20,276.0,5,0,smart_speaker,1,79.12
U0278,electronic,premium,13,44.0,7,0,smart_speaker,0,59.87
U0083,hiphop,family,1,,10,3,desktop,0,16.96
U0487,jazz,free,19,41.7,7,2,desktop,1,65.75
U0192,rock,premium,1,242.6,2,2,smart_speaker,1,94.45
U0394,rock,free,5,32.1,3,5,smart_speaker,1,60.45
U0016,jazz,premium,9,135.0,8,2,desktop,0,54.39
U0422,rock,family,7,162.1,1,2,desktop,1,36.29
U0086,electronic,family,1,,3,5,mobile,0,87.4
U0242,rock,family,4,155.1,2,2,smart_speaker,0,62.32
U0285,jazz,family,21,117.7,2,2,mobile,1,30.74
U0060,classical,premium,15,52.7,1,,mobile,0,48.93
U0307,pop,premium,14,102.7,3,5,mobile,1,76.55
U0375,electronic,family,9,243.2,7,4,desktop,1,37.52
U0149,classical,free,1,161.8,8,,mobile,0,27.46
U0036,electronic,free,7,170.7,9,3,mobile,1,48.09
U0456,rock,family,2,77.0,8,0,desktop,1,18.25
U0063,hiphop,family,9,254.6,3,5,mobile,1,67.38
U0402,classical,free,3,263.1,5,3,mobile,1,34.23
U0246,hiphop,family,12,190.0,6,0,desktop,0,29.92
U0203,rock,family,19,269.9,10,2,desktop,0,33.98
U0354,pop,free,1,179.6,7,0,smart_speaker,0,58.53
U0351,electronic,premium,5,52.9,9,4,desktop,1,28.42
U0481,classical,family,9,283.6,10,3,smart_speaker,1,42.47
U0288,jazz,premium,10,184.2,8,4,smart_speaker,0,74.78
U0226,electronic,family,14,194.5,10,0,mobile,1,43.14
U0097,electronic,family,14,154.8,5,4,desktop,1,80.8
U0407,rock,premium,15,73.2,6,0,mobile,0,50.46
U0327,pop,free,16,233.0,8,0,smart_speaker,0,66.69
U0041,jazz,premium,18,,0,4,smart_speaker,0,78.66
U0228,hiphop,family,1,69.9,6,4,mobile,0,56.5
U0337,jazz,family,16,35.6,7,0,smart_speaker,1,29.73
U0345,hiphop,free,23,62.9,3,0,mobile,0,67.18
U0243,jazz,free,20,124.4,3,0,smart_speaker,0,58.22
U0168,classical,free,16,41.5,5,,mobile,1,24.88
U0464,jazz,family,16,132.4,6,3,mobile,0,53.37
U0261,electronic,family,12,86.4,3,0,smart_speaker,0,36.67
U0385,hiphop,free,11,108.8,10,5,desktop,1,58.21
U0123,classical,premium,18,123.6,1,2,mobile,1,78.5
U0430,classical,free,15,153.4,2,3,smart_speaker,1,36.91
U0176,rock,premium,5,132.0,4,5,smart_speaker,1,43.35
U0357,hiphop,premium,20,120.4,10,3,desktop,0,76.57
U0494,pop,free,6,177.7,2,1,mobile,1,26.23
U0479,classical,free,8,212.6,7,4,mobile,1,61.71
U0475,pop,family,13,42.1,7,5,smart_speaker,0,53.79
U0440,jazz,family,16,102.8,5,2,mobile,0,78.66
U0393,jazz,family,23,66.7,7,2,mobile,0,39.47
U0287,pop,free,12,251.6,0,1,smart_speaker,0,60.05
U0106,classical,premium,14,127.0,8,1,mobile,1,35.71
U0129,pop,free,22,,0,0,desktop,0,55.97
U0327,hiphop,free,5,136.9,5,1,mobile,1,38.22
U0120,pop,family,1,126.1,7,2,desktop,0,3.14
U0363,electronic,premium,22,220.1,1,1,desktop,1,90.49
U0039,pop,family,15,113.6,10,1,desktop,1,26.79
U0374,electronic,family,15,135.2,4,4,desktop,0,13.65
U0432,jazz,free,5,101.6,10,1,desktop,0,34.22
U0425,classical,free,1,133.3,6,3,mobile,0,43.27
U0356,electronic,free,1,70.9,0,,desktop,0,49.97
U0411,hiphop,family,4,127.3,6,4,mobile,0,28.49
