activity_type,intensity_level,duration_minutes,heart_rate_avg,calories_burned,distance_km,steps_count,sleep_hours_prev,user_age,is_morning
swimming,high,28.58884132203873,80.14776635793129,484.15427748054503,8.997531316959059,11439.0,3.03343479207599,25,0
yoga,medium,27.13277644316147,80.54746572095169,320.1047535746148,0.0,6729.0,8.719450915273324,56,0
yoga,low,83.05703027844474,115.44582748944052,478.79781154404446,0.0,2043.0,4.267187318936488,49,1
running,low,21.331569251172283,145.86522635181225,73.5324023239942,16.961040804479044,4035.0,5.222552237863645,52,1
weightlifting,high,,92.22557273997465,80.93451265922762,0.0,14717.0,7.437065427370391,38,0
weightlifting,high,91.4418847945838,150.14394693112865,347.9718248250257,0.0,11866.0,6.842127230732462,57,0
swimming,high,73.52874613113288,133.69956364972484,200.62932702820163,6.358906440460903,1048.0,3.4176949924569118,45,0
yoga,high,64.03030737929504,145.51913230603827,383.1432283930088,0.0,,4.361411009196998,43,1
running,medium,,88.61126754553912,340.98719183884293,5.852904791172858,5640.0,5.377785228056474,20,1
running,high,16.869359436822823,127.25902654811273,345.7948397791071,5.39652333240088,10798.0,6.1307982312962155,36,0
weightlifting,medium,15.689768816331997,,610.0885173407225,0.0,4431.0,4.105648209315595,21,1
cycling,low,24.694692219550433,126.67336446145879,140.6692545730893,13.810426475603075,1952.0,7.59986601168931,49,1
weightlifting,low,25.668543796663496,107.29249800714223,483.29158795076444,0.0,295.0,3.972957145254354,42,0
swimming,high,18.88596882150047,,429.63371680681615,11.401031892306614,4435.0,4.797732611876621,44,0
swimming,low,17.552567173748763,90.60582247751665,428.19213064978743,1.579304394760539,12905.0,3.286560933872301,55,0
yoga,low,94.31736305138189,135.13627465607755,194.524967796047,0.0,13368.0,7.924331867590471,42,1
cycling,high,96.79911132980851,86.5470446757244,534.4138501300295,11.762688165802643,10247.0,8.445503742584538,37,0
swimming,high,70.34844868269722,84.34983288937764,603.3311928394455,17.148262734800294,11218.0,8.292778814956659,51,0
swimming,low,75.28695441223255,93.01320298050298,561.0157454469291,0.2733885529931146,2919.0,6.356148493935921,39,0
yoga,high,37.9270540746266,112.83956154276514,408.2989975170521,0.0,5313.0,4.395330329654127,43,1
swimming,high,48.974208945423875,112.77363145882791,624.4190968331181,19.40147829492657,13488.0,3.8589969172709533,57,0
swimming,high,43.26274434193478,115.62857641347017,563.944576325618,4.050972917733489,,3.55119275317095,50,1
running,medium,70.06347446096242,100.72924118303001,333.0318721730016,18.607952772583577,6645.0,4.269428580051548,48,0
weightlifting,low,31.260019701445525,,425.035049556786,0.0,11639.0,6.855709879858333,43,1
running,medium,35.248225062793125,143.7340739013936,648.3235408381386,8.582257434682653,14001.0,8.938049298788659,21,0
weightlifting,medium,21.66939615927612,90.18492611317646,72.85051874234443,0.0,14955.0,7.043927590750609,35,0
yoga,low,67.58738904141646,131.81613688509782,592.5154284587989,0.0,4436.0,3.139512378377896,41,0
running,low,95.33736018499468,127.47963978447386,260.70190804308174,0.5176252124950431,9811.0,5.384068323905005,22,1
cycling,low,68.14058572662796,118.65103593107193,497.16147206150475,15.190294001344496,5849.0,4.367014696904136,56,1
running,high,22.864075073316286,80.30750276246766,356.82560196126974,4.712281377445205,6976.0,8.95883707838525,24,0
cycling,high,30.706995171772128,115.71546295732385,136.4335803960617,0.8262012128063501,,7.945507235594069,39,0
weightlifting,low,65.05035242535477,127.4146616232982,108.38732502697775,0.0,,7.4433318878385855,20,0
weightlifting,low,59.7023142967816,108.11322095628358,534.8580379177351,0.0,285.0,5.6872760243105365,53,0
yoga,medium,44.20597680284981,109.16405148135112,631.8069790952384,0.0,11497.0,4.2504406211019745,58,0
swimming,medium,10.187791381643812,97.96955792276124,569.4100479651536,4.862892328161124,10439.0,3.6577847987490735,33,0
weightlifting,high,20.894389410386175,125.32781546708961,462.8445017455998,0.0,12608.0,6.2129387854540505,21,0
cycling,low,31.29918374686585,133.600757924326,218.451270800663,13.450699156468033,2299.0,4.102947773779013,22,0
swimming,high,63.367727936312924,124.07843761771801,514.8935173722532,11.787332441689955,,3.3734352756523647,27,0
yoga,medium,76.0312147890478,118.09365447640614,649.1248645627454,0.0,8941.0,4.585123754093505,45,0
running,medium,81.81283142431903,108.65574230061927,528.1464354740615,16.811512761404607,14049.0,3.4627738890638877,26,1
running,medium,82.30429001643616,129.96044995464632,542.3072449833141,17.464764699726874,7076.0,5.329394556409196,46,1
running,low,30.04152517432967,135.44458471846056,153.37383190786954,4.205756521877193,3012.0,7.878287235617275,50,1
weightlifting,medium,85.27638113893761,155.60781131811422,451.91469577081676,0.0,8920.0,3.9952630382878973,18,0
yoga,high,27.747217362838896,159.74699322046942,531.1870285218849,0.0,14362.0,8.75452476982422,33,0
cycling,low,34.18387993506249,151.46259282897046,579.8704802256647,17.53391960070222,13021.0,5.119858966814663,18,0
running,low,32.33866049519567,138.33809252251996,562.9385103180585,15.423914609433691,13484.0,3.5073826109335453,50,0
swimming,high,35.28465051345282,159.49037793064892,360.5124919617168,12.96469206111767,6157.0,7.434354070273622,32,0
yoga,medium,45.40093208042146,89.48792458415934,121.61219534085109,0.0,3934.0,5.718543056842769,55,0
swimming,medium,72.40370774488997,130.2032702832702,148.94859937689006,13.484290974435362,13058.0,5.915320713756286,52,0
swimming,low,25.340554433197518,,641.1829114612308,14.270720706772206,11821.0,7.191738567211918,53,0
cycling,low,29.037258664837985,108.02508855605383,265.0585148005209,15.03867721504883,12770.0,5.363497206243378,39,0
yoga,low,64.82355140925432,84.17361615771523,131.9432147389008,0.0,5868.0,8.211786581252706,52,1
swimming,low,48.778835458892864,123.7529774645158,409.403764462005,12.96310281954975,4292.0,6.637117840922773,44,1
weightlifting,high,98.3007295732051,96.36908234005602,597.350712852452,0.0,,6.4397316788832,32,1
running,low,13.74443790369857,139.30900013141962,79.73766955165942,17.377390877620982,13059.0,3.757899425581103,31,0
cycling,high,17.99985506779919,81.89728630432236,66.50320923731627,5.207328083260072,13791.0,4.715746112785749,53,1
running,low,53.58274722264763,140.0585655489981,159.5073419913631,7.863906187269897,5507.0,8.018343230561577,47,0
swimming,high,22.522068489705887,132.35006503622728,383.4922989256262,9.337276064799134,13118.0,4.997571462874036,35,0
running,medium,75.61242430985487,,286.1351541244072,14.0082048598925,5720.0,5.681392757804083,44,0
yoga,medium,51.52325730173524,140.8282565670473,91.08891756456998,0.0,6718.0,8.22224805299724,32,1
running,medium,56.2759496542476,157.40885632052144,324.9672618204052,4.148976638020732,8497.0,7.881586724029681,51,0
cycling,low,64.90777961823893,151.63211291647772,488.510185147001,3.194978891018374,3319.0,5.628204019989996,43,0
yoga,high,71.23711586705055,140.23666705452888,154.33119848780743,0.0,4011.0,8.582817434155437,46,0
running,low,52.742610173966895,141.09324834416992,330.1641589379452,8.827892226465142,3999.0,6.052163868743029,58,1
swimming,medium,,92.86817368389296,89.66047224430315,14.974845669768275,3901.0,3.964398777045435,42,0
running,high,70.77297994206938,127.97691272392741,576.6275875937528,3.2244072748773833,7732.0,8.367366851714458,30,0
weightlifting,low,21.091365290278326,131.90003517724227,358.9889554078337,0.0,1507.0,6.128054114174271,27,1
weightlifting,low,38.99911715390765,122.08958431203264,404.77610953907316,0.0,11705.0,7.14590957542493,50,0
swimming,medium,64.62272656698791,99.6268124126301,437.2811402801147,16.868998459574588,2621.0,7.116997387021289,53,0
yoga,medium,43.519632706970654,148.8260069058402,489.4306793609046,0.0,6659.0,6.956313677743828,30,0
yoga,medium,,147.60480058273095,163.72271642440563,0.0,9627.0,7.253372843582403,26,0
cycling,medium,77.72404576953357,148.45876827764243,496.45050557696544,3.9345283245196705,2070.0,4.3487106196768925,20,0
weightlifting,low,77.50035190423897,144.00433412392425,368.9083303517871,0.0,6137.0,5.959963129448502,41,0
running,high,63.98992776980823,113.71479729801082,239.1418645316549,5.933378561902185,8447.0,5.324510415124903,43,1
weightlifting,high,39.1784352492306,101.57290645214223,430.93521893152956,0.0,8254.0,7.7692817299420955,22,0
yoga,low,49.73105579660432,128.30167487138917,253.36109952551888,0.0,13387.0,5.114703629027893,26,0
cycling,low,71.6571363239922,144.74567279108055,217.96024919529282,6.748952100033964,,7.55777218671046,35,0
cycling,low,91.49534215790308,102.46720461519209,395.81397521521933,10.693648702327822,1813.0,4.460559880432485,49,0
weightlifting,medium,86.56308822901676,156.5933707673405,216.45993584964282,0.0,12498.0,3.2474211168376006,31,0
cycling,medium,69.48569041171997,147.14479608851133,642.6851210152328,18.128287423748144,8246.0,7.729085396377177,54,0
weightlifting,low,,136.4534477890677,386.3117071620982,0.0,10172.0,3.655142549148309,39,0
running,low,,129.3555674113142,304.9670552465094,2.409573653061088,2399.0,5.192249752497464,42,1
weightlifting,medium,,82.65840090623124,261.9159727553221,0.0,7079.0,4.374408401775781,34,1
swimming,high,,87.91495297478878,74.55093641454627,16.064041951268226,10498.0,6.3696019357867115,20,0
weightlifting,medium,73.63088876702571,139.4149693983613,258.0265312271434,0.0,,7.315277706622447,43,0
cycling,high,72.94561881354895,133.38956989346528,529.9877425042152,4.857115352791201,12087.0,4.345791591819555,46,0
yoga,low,88.53746742188294,111.33942144605882,172.54187904611467,0.0,3256.0,6.267043290235689,24,1
weightlifting,low,38.863833988827864,139.18497709441164,313.43302203384866,0.0,12490.0,4.824249242625115,24,0
yoga,low,13.129152189549249,111.21016236428001,423.02621597561125,0.0,8526.0,5.395753814384898,28,0
swimming,low,69.45210086316081,109.77100283348642,318.73078993659846,19.9196749176433,10030.0,5.873969711932444,34,0
yoga,high,47.86526988375156,86.06183673609094,342.2453592773752,0.0,12773.0,5.112825214423848,28,1
weightlifting,low,,150.50112379546994,295.30825255693753,0.0,6082.0,4.509446751660301,47,0
weightlifting,high,18.66988283497775,,432.07987203495486,0.0,13794.0,4.328278428242816,22,0
weightlifting,medium,29.118436483213628,142.529885729188,417.2051108680487,0.0,13218.0,7.930328830877413,32,0
weightlifting,low,78.26893866330667,146.73942421475235,342.7463134683848,0.0,12116.0,3.7468166214681102,43,1
weightlifting,low,95.27961540376792,98.87912785937033,563.867421452542,0.0,5699.0,7.332523380513519,43,1
weightlifting,high,14.172223275839121,,270.6859401856714,0.0,7923.0,6.737501274815365,45,1
swimming,medium,62.86832175588447,158.61850238380072,500.77958331097864,14.348902321259601,2596.0,4.335968210570086,58,1
swimming,high,,128.2540468201344,251.0371752990295,15.529400319885116,11390.0,7.283949883808382,33,0
swimming,medium,65.85880081416676,109.8692807477684,117.98658082070135,12.64296905904304,,8.423285660904554,50,0
swimming,medium,29.54482071292344,111.22244867826637,325.82640949289896,3.858704541446436,2412.0,6.161640200904613,43,1
swimming,medium,,140.5022226737737,130.80263467734878,18.704451475357217,11171.0,5.096779987159876,43,0
running,high,42.65907769910746,85.31876023494739,610.8307423305628,9.28352048010628,10412.0,4.697048302891689,58,0
running,high,67.81313757866806,98.68730826943462,606.6890035441337,11.49174853827434,547.0,8.435976509369356,37,0
cycling,low,47.91577851819901,80.4389933358784,129.05591639352872,17.157183805236485,13753.0,3.388457785399054,35,1
weightlifting,high,72.34015328348296,137.25086375918664,542.7185101202917,0.0,7187.0,8.789331065382985,20,1
cycling,medium,71.13605537831054,155.62773412726298,99.67615029610292,16.336497184747127,4037.0,5.702788741869476,42,0
running,low,38.4281512799929,144.83974422672244,284.2466256402335,14.700945644968053,452.0,5.787099662201523,49,1
yoga,low,11.185535582718924,156.36046196630497,204.93356053255792,0.0,11727.0,7.501624429810366,40,0
swimming,low,10.304045718790237,,100.8152363833558,4.418650280845942,5066.0,4.281610566645914,58,0
swimming,medium,,140.58528334312768,117.67445376632675,13.649321805761655,7702.0,7.967225413171133,39,1
yoga,medium,78.25202750337344,153.07701442703055,625.5321975605046,0.0,,7.0515930874025585,41,0
yoga,low,58.15616564554603,129.2570645369205,107.12260044784577,0.0,9104.0,7.601066387726545,20,0
yoga,medium,52.36766339691209,107.41052930792021,626.4485322728634,0.0,5958.0,6.757081613971948,27,0
swimming,low,13.98269374664261,144.7007204953577,191.3588148563965,5.264734773336133,,4.613824364257543,29,0
swimming,low,38.25164062952894,126.14256011589129,421.9289299131595,8.543610172229979,9994.0,7.638334060982641,33,0
weightlifting,low,57.64470607884003,120.43532387185977,74.76942441539728,0.0,10825.0,8.032733865437605,40,0
yoga,high,73.16746859530598,155.68110438304296,513.1453302379723,0.0,3767.0,6.912109253254064,39,0
cycling,medium,76.49516946205445,149.74720529633163,65.21244488507591,0.29738075306679157,957.0,4.472762930304629,52,0
weightlifting,high,42.994914472751674,114.02617327794434,495.43903012485964,0.0,,5.058760337465338,56,0
yoga,medium,74.07122210907775,134.41302896526338,112.34635525732912,0.0,14034.0,5.0727131254905675,18,0
yoga,medium,12.794638815403184,124.48979281602595,433.65761821551695,0.0,9652.0,5.373820730175725,41,0
cycling,medium,50.10886091969893,137.19436985691556,293.8278036988903,16.14477313866209,13826.0,5.013600315307219,37,1
yoga,low,69.2736405818155,138.36588681374468,640.756426795627,0.0,10594.0,7.266516785969182,59,0
weightlifting,high,,152.73251618956928,133.88419400356545,0.0,9087.0,7.183544741562696,53,0
weightlifting,high,95.2564938837937,144.1063520390704,154.71496259999154,0.0,6285.0,6.835461771609143,59,0
swimming,low,,155.3724393988013,519.8557986672121,10.697859654983027,5334.0,7.492752983212648,23,1
running,low,73.31609453412207,92.24118532341932,589.3804932966397,12.495041318981597,7345.0,8.135175870853054,19,1
swimming,low,49.83989725539856,132.02387743334037,61.99295926564194,11.050439149192089,3336.0,3.313037404883868,23,0
swimming,low,51.508644015649715,100.26886135254112,280.08460893676704,7.654428601757488,6415.0,7.483918646148553,43,0
yoga,medium,39.11437819166677,157.17564818332318,83.34297716031347,0.0,,6.397138690155202,41,1
running,medium,92.81332373672812,102.90085345108349,283.1359864966719,13.324378081847414,468.0,5.564282487357363,28,1
weightlifting,low,42.4639465458887,114.91866514136024,121.55422298124614,0.0,5903.0,8.341450291873713,52,0
running,medium,32.319126400315,120.08712129254596,600.3868155011216,14.412345450532966,,4.464524634364507,26,0
yoga,high,83.38014011358423,97.08194326417073,506.175657376133,0.0,9512.0,8.491206865145195,25,0
running,high,54.91778040469578,133.96192076582588,600.1663937329545,19.770389679315223,12176.0,5.87223170205581,22,1
weightlifting,low,49.11678007361747,148.03637205575959,431.6558829030222,0.0,,3.576217491256337,26,1
weightlifting,low,92.85649013009767,103.87111908904257,110.19792053710869,0.0,9959.0,8.453515431177998,36,0
swimming,medium,16.049991848388203,155.35975966242515,99.81448550907182,7.096142762239495,9208.0,5.764406492492224,19,1
cycling,low,18.43240923674021,,287.46343631477805,18.354061314291137,3843.0,4.96867067323546,23,1
swimming,medium,59.854750015055004,85.89315514577329,54.93423781852782,5.740710367659341,,7.6994363502913,23,1
swimming,low,13.42793919458554,114.78867200896175,77.19354056817977,2.410499545424336,12662.0,4.687664909718831,34,0
running,medium,89.94115087284857,129.32684149063775,400.75820153989383,4.195440091505391,14190.0,3.6106781435818553,27,1
yoga,high,96.32889766514892,132.76437056445224,454.9641545551908,0.0,,8.526610100879127,25,1
yoga,medium,35.42461028203497,156.04508640605994,381.6558082349714,0.0,158.0,3.5499328396061847,49,1
yoga,high,88.05985411952467,98.37467448984802,400.24173758618736,0.0,14421.0,6.289859878910987,51,0
running,medium,51.391985332281976,112.46924320123892,264.39639434437686,12.794866615303555,12894.0,8.772057391736766,40,0
weightlifting,low,59.524409694150606,114.05679095658475,277.4186807889027,0.0,9113.0,7.0111035898613725,19,1
swimming,high,48.38275181975224,,421.7253033913865,1.8439285108764425,12253.0,3.2396319473462363,43,0
